FIT Profiler Report
Profile stats for: [LightningModule]DownsampleCVAE.configure_callbacks
         7 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:71(stop)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 hooks.py:420(setup)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [LightningModule]DownsampleCVAE.configure_optimizers
         3651 function calls (2989 primitive calls) in 0.004 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.004    0.004 cvae_rold.py:297(configure_optimizers)
        1    0.000    0.000    0.003    0.003 cvae_rold.py:298(<listcomp>)
      142    0.000    0.000    0.003    0.000 module.py:2207(parameters)
      142    0.000    0.000    0.002    0.000 module.py:2232(named_parameters)
      142    0.000    0.000    0.002    0.000 module.py:2193(_named_members)
  782/121    0.001    0.000    0.002    0.000 module.py:2369(named_modules)
        1    0.000    0.000    0.001    0.001 adamw.py:14(__init__)
        1    0.000    0.000    0.001    0.001 optimizer.py:250(__init__)
        1    0.000    0.000    0.001    0.001 _compile.py:20(inner)
        1    0.000    0.000    0.000    0.000 decorators.py:36(disable)
        1    0.000    0.000    0.000    0.000 eval_frame.py:351(__call__)
        1    0.000    0.000    0.000    0.000 eval_frame.py:428(_fn)
        1    0.000    0.000    0.000    0.000 optimizer.py:863(add_param_group)
        1    0.000    0.000    0.000    0.000 trace_rules.py:3377(check)
        1    0.000    0.000    0.000    0.000 trace_rules.py:3342(check_verbose)
        1    0.000    0.000    0.000    0.000 trace_rules.py:3432(lookup_inner)
        1    0.000    0.000    0.000    0.000 trace_rules.py:3275(check_file)
      281    0.000    0.000    0.000    0.000 {method 'add' of 'set' objects}
        1    0.000    0.000    0.000    0.000 optimization.py:109(get_cosine_schedule_with_warmup)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:218(__init__)
      564    0.000    0.000    0.000    0.000 _tensor.py:1059(__hash__)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:35(__init__)
        1    0.000    0.000    0.000    0.000 inspect.py:693(getsourcefile)
        1    0.000    0.000    0.000    0.000 trace_rules.py:3210(get_legacy_mod_inlinelist)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.any}
       10    0.000    0.000    0.000    0.000 trace_rules.py:3279(<genexpr>)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:87(_initial_step)
        1    0.000    0.000    0.000    0.000 optimizer.py:417(_patch_step_function)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:131(step)
      120    0.000    0.000    0.000    0.000 module.py:2260(<lambda>)
        1    0.000    0.000    0.000    0.000 optimizer.py:371(profile_hook_step)
        2    0.000    0.000    0.000    0.000 package_importer.py:694(_patched_getfile)
       20    0.000    0.000    0.000    0.000 trace_rules.py:3128(_module_dir)
  179/178    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
      565    0.000    0.000    0.000    0.000 {built-in method builtins.id}
        2    0.000    0.000    0.000    0.000 inspect.py:655(getfile)
        1    0.000    0.000    0.000    0.000 eval_frame.py:550(__init__)
        3    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
        1    0.000    0.000    0.000    0.000 eval_frame.py:290(__init__)
      240    0.000    0.000    0.000    0.000 {method 'items' of 'collections.OrderedDict' objects}
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:269(get_lr)
       20    0.000    0.000    0.000    0.000 trace_rules.py:3119(_strip_init_py)
        1    0.000    0.000    0.000    0.000 eval_frame.py:448(<listcomp>)
        1    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:57(with_counter)
        1    0.000    0.000    0.000    0.000 genericpath.py:16(exists)
        1    0.000    0.000    0.000    0.000 eval_frame.py:141(change)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._log_api_usage_once}
        1    0.000    0.000    0.000    0.000 utils.py:862(getfile)
        1    0.000    0.000    0.000    0.000 {built-in method posix.stat}
       44    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:274(<listcomp>)
        1    0.000    0.000    0.000    0.000 trace_rules.py:2840(is_aten_op_or_tensor_method)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1710(args)
        1    0.000    0.000    0.000    0.000 module.py:1711(__setattr__)
      146    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 base.py:127(__instancecheck__)
        1    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        3    0.000    0.000    0.000    0.000 inspect.py:700(<genexpr>)
        4    0.000    0.000    0.000    0.000 inspect.py:703(<genexpr>)
        1    0.000    0.000    0.000    0.000 trainer.py:1480(max_steps)
        3    0.000    0.000    0.000    0.000 eval_frame.py:265(innermost_fn)
       20    0.000    0.000    0.000    0.000 {method 'replace' of 'str' objects}
        1    0.000    0.000    0.000    0.000 eval_frame.py:119(backend_cache_manager)
        1    0.000    0.000    0.000    0.000 optimization.py:134(lr_lambda)
       25    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 advanced.py:71(stop)
       12    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       44    0.000    0.000    0.000    0.000 {built-in method builtins.len}
        3    0.000    0.000    0.000    0.000 functools.py:65(wraps)
        2    0.000    0.000    0.000    0.000 inspect.py:64(ismodule)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:181(__enter__)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1714(kwargs)
        1    0.000    0.000    0.000    0.000 parameter.py:8(__instancecheck__)
        1    0.000    0.000    0.000    0.000 <string>:2(__init__)
        4    0.000    0.000    0.000    0.000 inspect.py:73(isclass)
       15    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.000    0.000 utils.py:435(hashable)
        1    0.000    0.000    0.000    0.000 fit_loop.py:116(max_steps)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:178(__init__)
        2    0.000    0.000    0.000    0.000 inspect.py:81(ismethod)
        2    0.000    0.000    0.000    0.000 inspect.py:159(isfunction)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1569(__init__)
        7    0.000    0.000    0.000    0.000 {function VariableTrackerMeta.__instancecheck__ at 0x7bb763d5a310}
        9    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method torch._C._dynamo.eval_frame.set_eval_frame}
        2    0.000    0.000    0.000    0.000 inspect.py:261(iscode)
        2    0.000    0.000    0.000    0.000 inspect.py:237(istraceback)
        3    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.000    0.000 module.py:215(trainer)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:51(<listcomp>)
        2    0.000    0.000    0.000    0.000 inspect.py:247(isframe)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:167(<listcomp>)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:1592(__init__)
        1    0.000    0.000    0.000    0.000 eval_frame.py:149(revert)
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:185(__exit__)
        3    0.000    0.000    0.000    0.000 {built-in method builtins.callable}
        1    0.000    0.000    0.000    0.000 {method 'isdisjoint' of 'set' objects}
        1    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        1    0.000    0.000    0.000    0.000 lr_scheduler.py:25(_check_verbose_deprecated_warning)
        1    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 eval_frame.py:261(always_false)
        1    0.000    0.000    0.000    0.000 eval_frame.py:257(nothing)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.000    0.000 typing.py:1375(cast)



Profile stats for: [Callback]TQDMProgressBar.on_fit_start
         10 function calls in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 contextlib.py:123(__exit__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        1    0.000    0.000    0.000    0.000 profiler.py:55(profile)
        1    0.000    0.000    0.000    0.000 advanced.py:71(stop)
        1    0.000    0.000    0.000    0.000 trainer.py:1178(lightning_module)
        1    0.000    0.000    0.000    0.000 trainer.py:1125(strategy)
        1    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 callback.py:64(on_fit_start)
        1    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}



Profile stats for: [Callback]ModelSummary.on_fit_start
         21656 function calls (17100 primitive calls) in 0.022 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.022    0.022 model_summary.py:59(on_fit_start)
       22    0.001    0.000    0.021    0.001 {built-in method builtins.sum}
      864    0.002    0.000    0.016    0.000 module.py:2207(parameters)
      864    0.002    0.000    0.014    0.000 module.py:2232(named_parameters)
      864    0.003    0.000    0.013    0.000 module.py:2193(_named_members)
        3    0.000    0.000    0.011    0.004 model_summary.py:255(total_parameters)
        1    0.000    0.000    0.011    0.011 model_summary.py:312(_get_summary_data)
      426    0.001    0.000    0.010    0.000 model_summary.py:257(<genexpr>)
 4450/738    0.009    0.000    0.009    0.000 module.py:2369(named_modules)
        2    0.000    0.000    0.007    0.003 model_summary.py:247(param_nums)
        2    0.000    0.000    0.007    0.003 model_summary.py:249(<listcomp>)
       16    0.000    0.000    0.007    0.000 model_summary.py:135(num_parameters)
      296    0.001    0.000    0.006    0.000 model_summary.py:138(<genexpr>)
        1    0.000    0.000    0.004    0.004 model_summary.py:259(trainable_parameters)
        1    0.000    0.000    0.004    0.004 model_summary.py:269(model_size)
      142    0.000    0.000    0.003    0.000 model_summary.py:261(<genexpr>)
        1    0.000    0.000    0.003    0.003 model_summary.py:265(total_layer_params)
      844    0.000    0.000    0.002    0.000 model_summary.py:457(_is_lazy_weight_tensor)
 1716/872    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
     1570    0.000    0.000    0.001    0.000 {method 'add' of 'set' objects}
      844    0.000    0.000    0.001    0.000 parameter.py:8(__instancecheck__)
        1    0.000    0.000    0.001    0.001 model_summary.py:80(summarize)
        1    0.000    0.000    0.000    0.000 __init__.py:1436(info)
        1    0.000    0.000    0.000    0.000 __init__.py:1565(_log)
        1    0.000    0.000    0.000    0.000 __init__.py:1591(handle)
        1    0.000    0.000    0.000    0.000 __init__.py:1645(callHandlers)
        3    0.000    0.000    0.000    0.000 __init__.py:939(handle)
     1688    0.000    0.000    0.000    0.000 _tensor.py:1059(__hash__)
        3    0.000    0.000    0.000    0.000 __init__.py:1071(emit)
        1    0.000    0.000    0.000    0.000 model_summary.py:73(_summary)
        1    0.000    0.000    0.000    0.000 model_summary.py:470(summarize)
        1    0.000    0.000    0.000    0.000 model_summary.py:204(__init__)
        1    0.000    0.000    0.000    0.000 model_summary.py:273(summarize)
        2    0.000    0.000    0.000    0.000 redirect.py:639(write)
        2    0.000    0.000    0.000    0.000 wandb_run.py:1262(_console_raw_callback)
      718    0.000    0.000    0.000    0.000 module.py:2260(<lambda>)
        2    0.000    0.000    0.000    0.000 interface.py:614(publish_output_raw)
        1    0.000    0.000    0.000    0.000 model_summary.py:371(_format_summary_table)
        9    0.000    0.000    0.000    0.000 model_summary.py:274(<genexpr>)
        1    0.000    0.000    0.000    0.000 wandb_run.py:1887(<lambda>)
        8    0.000    0.000    0.000    0.000 model_summary.py:71(__init__)
        8    0.000    0.000    0.000    0.000 model_summary.py:81(_register_hook)
        2    0.000    0.000    0.000    0.000 interface_shared.py:53(_publish_output_raw)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.max}
        2    0.000    0.000    0.000    0.000 interface_sock.py:49(_publish)
        8    0.000    0.000    0.000    0.000 module.py:1442(register_forward_hook)
